,Age,Overall,Potential,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST,PrefPos_9.0,PrefPos_6.0,PrefPos_10.0,PrefPos_3.0,PrefPos_0.0,PrefPos_4.0,PrefPos_2.0,PrefPos_8.0,PrefPos_7.0,PrefPos_5.0,PrefPos_1.0,PrefPos
3322,22,64,74,5000,1118,65,25,30,45,20,29,17,14,14,14,16,65,62,60,61,67,18,21,62,26,13,13,25,15,62,30,23,13,65,28,17,77,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3323,23,62,68,1000,1458,61,44,61,60,55,64,48,35,41,23,30,14,12,6,14,13,62,63,57,53,29,64,39,42,64,56,39,63,57,64,66,62,33,28,47,61,59,46,51,47,61,61,51,59,46,49,46,47,59,47,61,61,51,59,46,49,46,47,59,46,0,0,0,0,1,0,0,0,0,0,0,CB 
3324,31,71,71,4000,1457,34,65,34,55,52,67,45,31,36,20,35,5,11,6,5,10,69,72,77,57,32,73,46,29,55,57,68,72,40,58,72,89,29,18,41,70,63,41,49,41,60,70,49,63,41,43,45,40,58,41,60,70,49,63,41,43,45,40,58,45,0,0,0,0,1,0,0,0,0,0,0,CB 
3325,33,67,67,5000,1546,54,73,63,59,58,56,52,46,25,35,36,7,6,7,14,13,68,62,74,54,45,67,32,36,59,60,47,66,57,64,65,75,34,33,46,66,61,45,51,46,61,66,51,61,45,48,49,46,59,46,61,66,51,61,45,48,49,46,59,49,0,0,0,0,1,0,0,0,0,0,0,CB 
3326,26,67,68,5000,1594,72,58,66,59,66,59,50,34,64,65,27,10,16,11,14,9,63,32,68,38,60,18,60,67,62,54,68,16,75,76,26,76,50,64,60,43,45,64,54,60,46,43,54,45,64,61,66,63,48,60,46,43,54,45,64,61,66,63,48,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3327,31,69,69,28000,1913,64,82,67,59,69,73,70,71,66,49,69,13,14,13,7,9,63,62,64,70,68,68,61,59,65,69,74,67,61,85,68,74,59,54,64,68,69,63,67,64,68,68,67,69,63,66,63,64,68,64,68,68,67,69,63,66,63,64,68,63,0,0,0,0,0,1,0,0,0,0,0,LB 
3328,32,68,68,14000,1743,55,68,66,59,73,55,55,74,71,63,61,14,6,9,13,15,44,60,50,71,58,45,66,58,57,73,62,55,37,67,65,67,65,41,66,58,64,63,67,66,58,58,67,64,63,64,60,63,60,66,58,58,67,64,63,64,60,63,60,60,0,0,0,0,0,0,1,0,0,0,0,CM 
3329,21,65,74,5000,1534,79,29,80,77,64,42,63,63,67,57,52,11,14,9,12,6,33,23,48,56,42,23,53,62,56,59,53,29,84,56,21,44,57,52,62,34,42,61,55,62,45,34,55,42,61,64,57,64,49,62,45,34,55,42,61,64,57,64,49,57,0,0,0,0,0,0,0,1,0,0,0,RM 
3330,35,68,68,5000,1818,57,75,61,70,74,70,52,74,66,48,76,13,14,9,12,14,56,63,62,65,56,61,63,55,83,67,59,55,54,48,58,71,80,47,67,63,66,65,67,67,60,63,67,66,65,64,60,63,61,67,60,63,67,66,65,64,60,63,61,60,0,0,0,0,0,0,1,0,0,0,0,CM 
3331,25,68,71,1000,1821,65,61,88,91,68,62,68,62,73,62,67,11,5,15,12,7,45,64,59,70,52,51,69,54,56,72,58,47,66,76,58,40,68,61,66,55,63,64,67,66,61,55,67,63,64,67,59,66,63,66,61,55,67,63,64,67,59,66,63,59,0,0,0,0,0,0,1,0,0,0,0,CM 
3332,24,68,74,5000,1888,75,73,78,79,68,58,58,69,68,61,63,10,16,15,8,6,49,63,66,65,60,50,65,70,63,69,69,64,68,77,59,54,68,62,68,60,64,67,67,68,63,60,67,64,67,67,64,67,65,68,63,60,67,64,67,67,64,67,65,64,0,0,0,0,0,0,1,0,0,0,0,CM 
3333,20,69,78,8000,1748,83,41,78,75,70,73,65,66,78,61,67,16,12,8,16,15,38,39,72,57,67,29,57,57,60,67,66,35,73,61,34,57,67,61,68,44,51,67,62,68,52,44,62,51,67,68,62,69,55,68,52,44,62,51,67,68,62,69,55,62,0,0,0,0,0,0,0,1,0,0,0,RM 
3334,30,69,69,16000,1522,50,78,56,46,55,48,34,22,31,44,44,6,16,6,8,15,70,63,75,65,33,71,34,30,58,61,61,63,53,54,68,78,48,26,48,68,63,47,53,48,59,68,53,63,47,47,50,45,56,48,59,68,53,63,47,47,50,45,56,50,0,0,0,0,1,0,0,0,0,0,0,CB 
3335,28,63,63,2000,1509,54,70,52,54,58,58,40,53,54,65,40,6,13,13,5,13,72,17,68,35,55,21,58,65,54,54,64,24,52,66,21,89,47,57,55,43,42,57,49,55,40,43,49,42,57,54,62,55,41,55,40,43,49,42,57,54,62,55,41,62,0,0,1,0,0,0,0,0,0,0,0,ST 
3336,23,67,74,9000,1509,69,78,65,60,42,44,27,29,41,24,28,14,7,9,9,11,64,64,74,52,27,66,45,25,64,61,46,62,72,68,68,74,31,33,44,66,61,43,49,44,60,66,49,61,43,46,45,44,58,44,60,66,49,61,43,46,45,44,58,45,0,0,0,0,1,0,0,0,0,0,0,CB 
3337,31,70,70,9000,1642,54,33,74,66,67,70,58,42,63,74,46,11,13,9,10,9,75,24,74,45,63,26,66,74,68,57,68,21,57,70,22,83,58,62,63,43,45,65,57,63,45,43,57,45,65,62,69,64,47,63,45,43,57,45,65,62,69,64,47,69,0,0,1,0,0,0,0,0,0,0,0,ST 
3338,34,71,71,16000,1792,33,67,67,66,74,70,75,81,72,67,82,12,12,6,16,14,50,48,33,78,74,40,77,69,73,80,72,43,28,33,44,57,76,73,71,51,60,68,70,71,51,51,70,60,68,66,65,67,55,71,51,51,70,60,68,66,65,67,55,65,0,0,0,0,0,0,1,0,0,0,0,CM 
3339,29,66,67,5000,1823,76,74,80,70,71,59,53,58,60,38,57,7,14,12,9,8,59,65,71,66,59,67,51,53,56,67,62,63,75,79,64,62,68,49,63,65,67,61,65,63,66,65,65,67,61,63,58,61,66,63,66,65,65,67,61,63,58,61,66,58,0,0,0,0,1,0,0,0,0,0,0,CB 
3340,28,67,68,6000,1446,51,68,56,63,58,60,23,33,40,20,34,14,8,8,8,6,66,62,83,50,30,66,44,15,59,55,57,63,53,63,69,75,23,23,42,66,60,41,47,42,58,66,47,60,41,42,44,40,55,42,58,66,47,60,41,42,44,40,55,44,0,0,0,0,1,0,0,0,0,0,0,CB 
3341,33,66,66,8000,1028,42,23,35,53,20,25,16,11,15,12,11,64,66,58,66,65,13,22,59,18,11,16,18,11,64,21,21,14,48,26,13,43,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3342,41,67,67,2000,1336,38,80,33,56,45,66,38,23,27,25,26,12,8,6,6,8,69,69,75,38,35,66,22,30,65,48,66,63,31,30,65,73,37,23,39,66,56,40,44,39,54,66,44,56,40,38,44,37,51,39,54,66,44,56,40,38,44,37,51,44,0,0,0,0,1,0,0,0,0,0,0,CB 
3343,22,67,76,5000,1562,77,30,77,80,70,58,73,51,71,60,48,6,6,7,11,10,32,24,47,50,41,17,47,61,60,68,60,36,76,72,30,55,60,49,65,37,46,64,59,65,50,37,59,46,64,67,60,67,54,65,50,37,59,46,64,67,60,67,54,60,1,0,0,0,0,0,0,0,0,0,0,RW 
3344,26,67,70,4000,1086,33,22,38,41,19,27,24,22,13,12,14,62,66,72,70,64,15,21,53,25,10,13,24,15,67,25,24,12,47,38,11,68,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3345,21,67,80,26000,1749,74,46,90,86,73,70,65,62,74,62,56,15,12,7,7,12,52,51,34,70,51,49,55,64,55,74,60,54,64,62,57,31,66,59,69,52,60,66,66,69,60,52,66,60,66,68,62,68,61,69,60,52,66,60,66,68,62,68,61,62,0,0,0,0,0,0,1,0,0,0,0,CM 
3346,21,67,78,7000,1140,48,20,49,54,25,27,20,17,13,19,14,67,63,70,67,69,18,17,53,26,20,16,29,11,56,23,21,18,46,42,15,65,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3347,22,64,70,1000,1368,63,61,51,63,49,58,35,36,33,11,24,11,7,15,10,8,64,61,74,38,23,63,20,24,56,47,47,67,53,62,66,72,23,31,38,63,55,38,42,38,58,63,42,55,38,41,40,38,55,38,58,63,42,55,38,41,40,38,55,40,0,0,0,0,1,0,0,0,0,0,0,CB 
3348,23,67,75,5000,1534,70,70,62,58,52,57,32,35,48,23,30,10,6,6,5,14,68,63,83,46,46,69,35,21,60,59,56,61,73,69,67,74,25,38,46,66,60,46,49,46,61,66,49,60,46,48,48,46,59,46,61,66,49,60,46,48,48,46,59,48,0,0,0,0,1,0,0,0,0,0,0,CB 
3349,28,66,66,5000,1790,63,61,70,68,63,56,65,71,57,46,65,6,9,8,7,10,58,63,67,64,59,64,59,56,60,64,65,64,76,72,64,60,52,54,59,63,63,59,61,59,65,63,61,63,59,61,58,60,65,59,65,63,61,63,59,61,58,60,65,58,0,0,0,0,0,0,0,0,1,0,0,RB 
3350,24,68,74,5000,1051,42,34,39,40,16,32,12,16,12,11,18,67,65,59,66,69,16,17,46,13,15,12,23,14,69,25,26,13,40,36,16,47,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3351,28,66,66,1000,1393,52,69,57,52,44,47,26,22,26,23,28,15,14,10,8,6,66,60,57,52,23,67,39,22,64,56,34,66,54,65,67,82,37,30,41,65,60,39,47,41,58,65,47,60,39,41,41,38,55,41,58,65,47,60,39,41,41,38,55,41,0,0,0,0,1,0,0,0,0,0,0,CB 
3352,23,67,76,8000,1598,73,71,65,60,62,58,38,45,57,65,41,13,14,7,10,7,73,25,67,39,57,24,68,68,56,47,70,19,79,63,26,77,43,69,56,44,42,61,50,56,43,44,50,42,61,57,66,59,44,56,43,44,50,42,61,57,66,59,44,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3353,25,67,71,6000,1415,44,69,48,43,50,57,32,33,48,23,26,15,9,13,7,12,66,69,45,45,27,70,35,32,58,52,58,64,45,68,69,82,29,29,42,66,60,43,48,42,59,66,48,60,43,44,46,42,57,42,59,66,48,60,43,44,46,42,57,46,0,0,0,0,1,0,0,0,0,0,0,CB 
3354,25,68,70,5000,1432,71,60,49,54,46,59,21,21,30,23,25,10,15,6,12,6,65,67,79,45,34,70,35,28,59,56,45,68,70,63,67,79,31,22,42,67,59,42,47,42,60,67,47,59,42,43,45,41,57,42,60,67,47,59,42,43,45,41,57,45,0,0,0,0,1,0,0,0,0,0,0,CB 
3355,29,67,67,6000,1658,70,54,65,72,60,66,53,54,62,67,55,11,12,14,16,8,66,15,71,57,62,14,68,70,72,60,70,22,65,72,19,68,52,62,62,39,44,64,57,62,43,39,57,44,64,63,66,63,46,62,43,39,57,44,64,63,66,63,46,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3356,25,67,67,9000,1666,64,57,59,55,51,61,58,53,56,40,56,12,15,16,8,8,69,59,62,54,47,71,47,48,60,65,59,66,56,58,68,76,49,44,54,66,61,54,56,54,62,66,56,61,54,55,55,54,61,54,62,66,56,61,54,55,55,54,61,55,0,0,0,0,1,0,0,0,0,0,0,CB 
3357,23,68,73,3000,1553,64,49,62,61,68,62,25,43,55,69,25,8,7,15,13,6,76,25,74,49,66,18,49,69,61,60,70,24,65,64,21,74,50,68,61,42,44,63,56,61,42,42,56,44,63,58,67,59,43,61,42,42,56,44,63,58,67,59,43,67,0,0,1,0,0,0,0,0,0,0,0,ST 
3358,29,64,64,6000,1675,74,55,62,77,68,65,64,65,65,65,55,9,12,9,7,6,29,43,60,64,60,24,61,60,56,66,62,43,73,70,44,59,70,38,65,45,54,64,63,65,53,45,63,54,64,66,60,65,56,65,53,45,63,54,64,66,60,65,56,60,0,0,0,0,0,0,1,0,0,0,0,CM 
3359,28,69,69,28000,1788,68,81,66,64,63,61,45,53,57,67,72,5,8,22,8,10,66,41,68,45,70,32,69,72,71,56,76,35,72,70,37,82,69,68,64,52,53,66,59,64,51,52,59,53,66,62,68,63,52,64,51,52,59,53,66,62,68,63,52,68,0,0,1,0,0,0,0,0,0,0,0,ST 
3360,25,67,70,4000,1497,58,79,57,40,64,69,43,43,54,68,26,6,8,7,11,9,72,22,51,40,53,13,63,68,68,56,76,18,51,72,12,84,45,60,57,41,43,61,52,57,40,41,52,43,61,57,66,58,43,57,40,41,52,43,61,57,66,58,43,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3361,19,67,81,42000,1675,68,33,72,78,73,61,62,70,72,71,73,13,6,10,11,14,53,22,35,58,70,29,57,68,63,61,71,37,63,57,32,36,69,68,68,39,47,68,62,68,48,39,62,47,68,66,66,68,51,68,48,39,62,47,68,66,66,68,51,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3362,30,68,68,6000,1606,33,79,33,34,58,71,37,70,42,47,70,14,7,8,6,6,66,65,30,54,63,63,76,21,69,60,76,64,49,66,64,92,43,41,49,67,63,49,55,49,59,67,55,63,49,48,54,46,58,49,59,67,55,63,49,48,54,46,58,54,0,0,0,0,1,0,0,0,0,0,0,CB 
3363,26,67,70,8000,1065,46,37,48,31,24,43,12,12,12,15,15,67,66,61,67,69,12,23,67,19,14,11,14,12,56,25,18,12,44,36,15,72,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3364,32,67,67,1000,1379,51,87,42,50,43,53,23,28,40,26,30,10,15,7,12,15,72,69,54,45,30,67,45,28,55,38,41,62,46,44,66,78,33,27,39,66,56,39,43,39,54,66,43,56,39,39,43,38,50,39,54,66,43,56,39,39,43,38,50,43,0,0,0,0,1,0,0,0,0,0,0,CB 
3365,22,53,60,1000,1176,57,46,47,47,34,39,20,26,32,23,20,9,6,10,14,8,46,49,67,32,16,47,39,25,48,36,37,59,39,58,57,71,30,21,33,52,46,34,36,33,47,52,36,46,34,35,36,33,44,33,47,52,36,46,34,35,36,33,44,36,0,0,0,0,1,0,0,0,0,0,0,CB 
3366,20,61,72,4000,1453,78,35,65,55,62,47,45,37,64,58,33,13,13,13,8,14,60,14,69,47,49,20,50,61,49,52,56,11,77,57,15,71,54,48,58,35,38,60,51,58,39,35,51,38,60,59,60,60,41,58,39,35,51,38,60,59,60,60,41,60,0,0,1,0,0,0,0,0,0,0,0,ST 
3367,20,65,78,6000,1418,55,60,55,65,53,49,37,30,45,27,24,7,16,15,7,13,63,61,65,49,31,62,25,26,59,56,38,66,51,55,68,76,30,28,44,64,58,43,48,44,58,64,48,58,43,46,44,44,56,44,58,64,48,58,43,46,44,44,56,44,0,0,0,0,1,0,0,0,0,0,0,CB 
3368,25,67,71,3000,1597,69,84,56,65,54,68,22,28,54,36,29,14,15,11,15,13,66,66,83,38,51,58,46,23,60,57,56,54,77,76,62,90,43,26,50,66,60,50,51,50,59,66,51,60,50,50,52,49,57,50,59,66,51,60,50,50,52,49,57,52,0,0,0,0,1,0,0,0,0,0,0,CB 
3369,21,67,77,10000,1107,50,21,34,50,21,28,18,18,12,15,15,68,71,57,63,66,14,21,70,25,18,16,23,17,66,32,19,12,48,32,20,63,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3370,28,69,70,11000,1061,49,21,45,40,21,25,10,10,16,10,13,68,71,66,65,71,14,19,75,13,14,10,11,10,59,31,16,10,55,27,14,69,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3371,29,67,67,21000,1707,84,73,86,77,66,65,65,55,65,27,34,16,9,16,14,9,59,62,62,60,25,64,34,61,65,68,28,62,83,71,60,64,58,25,61,64,64,58,61,61,66,64,61,64,58,65,53,62,67,61,66,64,61,64,58,65,53,62,67,53,0,0,0,0,0,0,0,0,1,0,0,RB 
3372,27,67,67,9000,1663,64,40,71,50,70,60,57,53,69,65,50,8,9,13,13,13,68,29,58,58,64,36,56,63,64,63,62,32,64,72,27,81,62,59,65,46,50,65,61,65,50,46,61,50,65,65,66,65,52,65,50,46,61,50,65,65,66,65,52,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3373,33,68,68,4000,1811,66,75,72,90,73,73,65,74,67,36,78,13,9,15,14,15,37,53,70,73,61,44,60,45,69,72,57,49,47,72,56,64,72,48,65,56,64,60,67,65,58,56,67,64,60,64,54,62,61,65,58,56,67,64,60,64,54,62,61,54,0,0,0,0,0,0,1,0,0,0,0,CM 
3374,31,67,67,8000,1719,74,65,69,64,62,61,73,53,64,54,39,6,8,8,9,9,60,65,60,57,60,64,39,44,63,61,57,65,62,73,66,68,54,44,59,64,63,59,60,59,66,64,60,63,59,62,58,61,66,59,66,64,60,63,59,62,58,61,66,58,0,0,0,0,0,1,0,0,0,0,0,LB 
3375,29,67,67,7000,1161,54,37,61,50,15,51,16,17,22,25,15,65,63,61,64,77,20,24,67,15,18,16,20,12,55,18,15,18,35,37,15,64,48,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3376,27,67,69,5000,1641,63,64,62,60,56,59,37,46,46,25,47,11,15,15,14,6,63,74,77,57,39,64,59,42,63,56,51,70,62,65,66,64,51,51,51,66,63,49,55,51,62,66,55,63,49,51,49,49,60,51,62,66,55,63,49,51,49,49,60,49,0,0,0,0,1,0,0,0,0,0,0,CB 
3377,20,67,78,9000,1654,77,65,73,76,66,65,67,36,67,26,30,13,11,12,11,5,64,62,65,63,29,64,36,66,48,66,39,64,79,71,69,68,32,34,56,65,63,56,58,56,66,65,58,63,56,62,54,59,66,56,66,65,58,63,56,62,54,59,66,54,0,0,0,0,0,1,0,0,0,0,0,LB 
3378,29,67,67,8000,1229,46,42,74,49,22,35,14,21,19,14,14,66,68,63,64,72,15,30,46,13,15,31,20,12,60,14,22,16,70,45,14,75,61,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3379,31,66,66,3000,1538,64,48,51,51,62,61,49,51,62,62,44,6,10,16,14,14,74,15,62,52,58,11,68,72,64,56,63,13,70,72,16,75,41,52,59,38,41,62,54,59,41,38,54,41,62,60,65,60,43,59,41,38,54,41,62,60,65,60,43,65,0,0,1,0,0,0,0,0,0,0,0,ST 
3380,28,67,68,7000,1697,72,48,66,67,51,52,39,60,53,39,50,13,15,9,16,11,67,67,84,55,51,71,35,49,57,56,53,67,73,73,68,76,47,39,53,66,61,53,55,53,63,66,55,61,53,54,54,53,61,53,63,66,55,61,53,54,54,53,61,54,0,0,0,0,1,0,0,0,0,0,0,CB 
3381,25,69,73,26000,1909,73,70,69,66,68,62,69,74,69,52,73,11,13,7,11,10,65,59,74,61,66,65,50,48,60,67,81,68,78,81,70,73,49,59,62,67,66,63,63,62,68,67,63,66,63,65,64,64,68,62,68,67,63,66,63,65,64,64,68,64,0,0,0,0,0,1,0,0,0,0,0,LB 
3382,32,68,68,8000,1409,29,59,27,31,55,64,31,19,21,24,44,13,10,10,13,10,71,66,81,60,20,67,43,39,57,58,46,66,32,68,68,90,49,32,43,67,63,41,52,43,57,67,52,63,41,42,44,37,55,43,57,67,52,63,41,42,44,37,55,44,0,0,0,0,1,0,0,0,0,0,0,CB 
3383,27,63,65,2000,1007,29,32,29,39,25,35,24,18,11,11,19,64,61,64,62,64,14,13,58,17,14,16,23,12,58,22,19,19,30,30,14,65,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3384,28,67,67,5000,1670,71,58,66,78,61,66,48,59,65,67,45,9,11,9,15,12,68,23,74,51,54,26,61,70,61,55,69,19,76,88,21,77,41,62,59,43,45,63,54,59,46,43,54,45,63,62,66,62,48,59,46,43,54,45,63,62,66,62,48,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3385,21,60,71,1000,1429,53,31,56,72,60,51,37,43,57,63,41,13,12,7,14,12,62,16,63,44,57,16,68,66,62,51,58,17,53,56,23,37,58,51,57,33,38,59,52,57,37,33,52,38,59,55,59,56,39,57,37,33,52,38,59,55,59,56,39,59,0,0,1,0,0,0,0,0,0,0,0,ST 
3386,20,64,73,7000,1369,54,55,38,41,46,64,33,35,36,26,37,11,10,9,7,9,61,62,65,39,24,62,40,33,55,37,47,70,54,60,68,79,32,34,38,63,54,40,42,38,57,63,42,54,40,41,43,39,54,38,57,63,42,54,40,41,43,39,54,43,0,0,0,0,1,0,0,0,0,0,0,CB 
3387,19,63,79,7000,1548,69,56,59,64,58,44,62,37,63,32,42,11,15,6,6,7,56,61,65,34,41,59,45,54,62,41,36,67,68,59,68,61,47,37,51,61,55,53,51,51,62,61,51,55,53,55,50,55,61,51,62,61,51,55,53,55,50,55,61,50,0,0,0,0,0,1,0,0,0,0,0,LB 
3388,26,68,70,7000,1784,63,75,69,65,67,69,62,70,65,66,67,14,13,16,6,12,66,33,63,62,66,34,61,72,67,62,72,34,56,84,40,69,54,59,64,50,54,65,62,64,52,50,62,54,65,65,67,64,55,64,52,50,62,54,65,65,67,64,55,67,0,0,1,0,0,0,0,0,0,0,0,ST 
3389,22,68,77,7000,1804,72,59,68,67,65,59,70,57,65,59,60,9,10,7,13,11,48,69,69,67,63,50,36,64,54,71,62,58,69,75,62,66,74,55,66,60,64,64,67,66,64,60,67,64,64,67,61,66,65,66,64,60,67,64,64,67,61,66,65,61,0,0,0,0,0,0,1,0,0,0,0,CM 
3390,30,67,67,6000,1691,72,56,73,68,71,62,66,59,69,65,35,14,7,10,10,12,63,46,75,59,63,20,65,68,61,64,68,22,63,64,24,74,65,40,66,45,51,67,62,66,49,45,62,51,67,66,66,67,52,66,49,45,62,51,67,66,66,67,52,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3391,33,68,68,3000,1401,35,76,33,44,50,48,32,32,34,27,41,14,12,8,13,12,70,70,34,48,43,68,40,29,66,48,54,65,34,37,66,85,31,50,41,67,59,41,46,41,55,67,46,59,41,40,46,39,52,41,55,67,46,59,41,40,46,39,52,46,0,0,0,0,1,0,0,0,0,0,0,CB 
3392,24,67,73,4000,1466,59,66,49,57,39,59,33,33,43,35,32,12,8,6,8,6,72,65,70,36,27,65,47,32,58,53,44,69,56,68,71,75,40,32,43,66,58,44,47,43,60,66,47,58,44,45,47,43,57,43,60,66,47,58,44,45,47,43,57,47,0,0,0,0,1,0,0,0,0,0,0,CB 
3393,21,66,74,2000,1816,77,67,76,74,65,66,66,60,63,44,57,8,12,8,13,10,52,60,75,65,60,60,54,58,56,67,66,63,77,73,65,63,62,40,63,62,64,61,63,63,65,62,63,64,61,64,59,63,65,63,65,62,63,64,61,64,59,63,65,59,0,0,0,0,0,1,0,0,0,0,0,LB 
3394,25,67,72,14000,1540,54,58,42,52,66,54,38,42,62,68,37,15,9,12,6,5,70,24,67,31,62,25,66,67,59,64,74,28,57,52,33,72,56,67,60,45,45,63,54,60,43,45,54,45,63,58,66,60,45,60,43,45,54,45,63,58,66,60,45,66,0,0,1,0,0,0,0,0,0,0,0,ST 
3395,34,66,66,2000,1736,65,71,60,73,64,69,68,64,58,28,54,15,13,14,14,15,61,65,72,63,41,68,40,60,50,61,45,64,64,70,66,63,64,43,58,65,64,55,60,58,64,65,60,64,55,60,52,57,64,58,64,65,60,64,55,60,52,57,64,52,0,0,0,0,1,0,0,0,0,0,0,CB 
3396,30,66,66,11000,1619,68,53,66,65,62,67,58,53,59,68,52,9,8,7,7,8,75,28,83,53,62,17,65,61,62,58,67,13,65,68,17,75,46,61,59,41,44,61,54,59,43,41,54,44,61,60,65,61,46,59,43,41,54,44,61,60,65,61,46,65,0,0,1,0,0,0,0,0,0,0,0,ST 
3397,30,67,67,7000,931,31,24,33,40,17,22,10,11,10,13,11,66,71,62,68,68,10,11,34,18,6,13,17,11,53,34,16,12,40,30,15,52,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3398,28,66,66,7000,1668,67,66,58,57,65,61,42,54,63,64,53,7,15,16,9,15,68,27,74,57,65,19,68,62,57,61,73,27,70,65,23,75,62,64,62,44,47,64,58,62,44,44,58,47,64,61,65,61,46,62,44,44,58,47,64,61,65,61,46,65,0,0,1,0,0,0,0,0,0,0,0,ST 
3399,25,66,69,4000,1696,76,63,67,57,62,68,49,49,65,63,40,8,10,7,11,12,64,40,59,55,63,38,56,69,62,55,67,40,74,82,45,71,55,62,62,52,53,64,59,62,54,52,59,53,64,63,65,63,55,62,54,52,59,53,64,63,65,63,55,65,0,0,1,0,0,0,0,0,0,0,0,ST 
3400,23,66,72,2000,1431,65,67,43,60,43,58,36,29,37,22,28,14,9,15,7,6,60,59,90,30,24,67,40,25,61,48,46,71,59,63,73,70,29,35,39,65,56,40,43,39,60,65,43,56,40,42,42,40,57,39,60,65,43,56,40,42,42,40,57,42,0,0,0,0,1,0,0,0,0,0,0,CB 
3401,30,68,68,6000,1816,70,66,69,73,66,60,62,64,68,63,61,13,13,16,7,13,69,48,90,64,57,30,54,70,69,67,58,47,58,90,40,72,64,45,66,54,58,66,65,66,57,54,65,58,66,67,65,66,59,66,57,54,65,58,66,67,65,66,59,65,0,0,0,0,0,0,0,0,0,1,0,LM 
3402,18,65,78,1000,922,25,30,24,21,24,27,11,10,10,5,11,64,62,65,65,67,11,6,37,26,19,9,12,7,63,26,20,13,31,35,13,61,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3403,34,70,70,4000,1154,41,33,48,52,24,42,15,14,12,13,12,72,69,64,63,74,13,24,71,29,11,12,41,15,71,20,14,13,42,32,14,62,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
3404,21,66,77,4000,1571,76,47,70,66,61,63,45,58,64,67,42,7,7,10,15,6,54,25,62,41,53,12,66,64,65,58,70,20,82,63,13,71,56,55,61,37,41,64,54,61,43,37,54,41,64,61,65,63,45,61,43,37,54,41,64,61,65,63,45,65,0,0,1,0,0,0,0,0,0,0,0,ST 
3405,21,64,72,3000,1599,82,55,83,71,63,60,55,60,65,66,34,13,16,11,6,10,39,21,57,35,52,16,59,66,50,56,65,19,86,76,17,74,60,61,62,36,41,63,53,62,43,36,53,41,63,63,63,64,47,62,43,36,53,41,63,63,63,64,47,63,0,0,0,0,0,0,0,1,0,0,0,RM 
